url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_TP_raw_abstractMapping,IJM_TP_abstractMapping,IJM_FP_abstractMapping,IJM_FN_abstractMapping,IJM_TP_raw_programElement,IJM_TP_programElement,IJM_FP_programElement,IJM_FN_programElement,MTD_TP_raw_abstractMapping,MTD_TP_abstractMapping,MTD_FP_abstractMapping,MTD_FN_abstractMapping,MTD_TP_raw_programElement,MTD_TP_programElement,MTD_FP_programElement,MTD_FN_programElement,GT2_TP_raw_abstractMapping,GT2_TP_abstractMapping,GT2_FP_abstractMapping,GT2_FN_abstractMapping,GT2_TP_raw_programElement,GT2_TP_programElement,GT2_FP_programElement,GT2_FN_programElement
JacksonDatabind/commit/78,src_main_java_com_fasterxml_jackson_databind_deser_BeanDeserializerFactory,392,23,416,24,0,0,25,2,0,0,416,24,0,0,25,2,0,0,416,24,0,0,25,2,0,0,416,24,0,0,25,2,0,0,416,24,0,0,25,2,0,0,416,24,0,0,25,2,0,0
JacksonDatabind/commit/79,src_main_java_com_fasterxml_jackson_databind_ser_std_BeanSerializerBase,349,35,446,97,0,0,37,2,0,0,445,96,1,1,37,2,0,0,445,96,0,1,37,2,0,0,442,93,3,4,37,2,0,0,444,95,2,2,37,2,0,0,442,93,3,4,37,2,0,0
JacksonDatabind/commit/79,src_main_java_com_fasterxml_jackson_databind_introspect_ObjectIdInfo,32,16,34,2,0,0,18,2,0,0,34,2,0,0,18,2,0,0,34,2,0,0,18,2,0,0,34,2,0,0,18,2,0,0,34,2,0,0,18,2,0,0,34,2,0,0,18,2,0,0
JacksonDatabind/commit/79,src_main_java_com_fasterxml_jackson_databind_introspect_JacksonAnnotationIntrospector,641,93,654,13,1,0,95,2,0,0,652,11,0,2,95,2,0,0,651,10,1,3,95,2,0,0,652,11,2,2,95,2,0,0,651,10,1,3,95,2,0,0,651,10,3,3,95,2,0,0
JacksonDatabind/commit/8,src_main_java_com_fasterxml_jackson_databind_deser_impl_CreatorCollector,127,49,145,18,0,0,51,2,0,0,145,18,0,0,51,2,0,0,145,18,0,0,51,2,0,0,145,18,0,0,51,2,0,0,143,16,2,2,51,2,0,0,145,18,0,0,51,2,0,0
JacksonDatabind/commit/80,src_main_java_com_fasterxml_jackson_databind_jsontype_impl_StdSubtypeResolver,100,10,147,47,0,0,13,3,0,0,147,47,0,0,13,3,0,0,147,47,0,0,13,3,0,0,147,47,0,0,13,3,0,0,147,47,0,0,13,3,0,0,147,47,0,0,13,3,0,0
JacksonDatabind/commit/81,src_main_java_com_fasterxml_jackson_databind_introspect_JacksonAnnotationIntrospector,624,94,741,117,0,0,97,3,0,0,741,117,0,0,97,3,0,0,741,117,0,0,97,3,0,0,741,117,0,0,97,3,0,0,741,117,0,0,97,3,0,0,741,117,0,0,97,3,0,0
JacksonDatabind/commit/82,src_main_java_com_fasterxml_jackson_databind_deser_BeanDeserializerFactory,327,26,434,107,0,0,28,2,0,0,434,107,0,0,28,2,0,0,434,107,0,0,28,2,0,0,434,107,0,0,28,2,0,0,434,107,0,0,28,2,0,0,434,107,0,0,28,2,0,0
JacksonDatabind/commit/83,src_main_java_com_fasterxml_jackson_databind_deser_std_FromStringDeserializer,135,26,177,42,0,0,28,2,0,0,176,41,1,1,28,2,0,0,176,41,1,1,28,2,0,0,176,41,1,1,28,2,0,0,176,41,1,1,28,2,0,0,176,41,1,1,28,2,0,0
JacksonDatabind/commit/84,src_main_java_com_fasterxml_jackson_databind_type_ResolvedRecursiveType,48,18,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0
JacksonDatabind/commit/86,src_main_java_com_fasterxml_jackson_databind_type_ResolvedRecursiveType,48,18,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0,48,0,0,0,19,1,0,0
JacksonDatabind/commit/87,src_main_java_com_fasterxml_jackson_databind_util_StdDateFormat,166,43,275,109,0,0,47,4,0,0,275,109,0,0,46,3,0,1,272,106,0,3,47,4,0,0,275,109,0,0,47,4,0,0,272,106,0,3,47,4,0,0,275,109,0,0,47,4,0,0
JacksonDatabind/commit/88,src_main_java_com_fasterxml_jackson_databind_jsontype_impl_ClassNameIdResolver,47,8,66,19,0,0,10,2,0,0,66,19,0,0,10,2,0,0,66,19,0,0,10,2,0,0,66,19,0,0,10,2,0,0,66,19,0,0,10,2,0,0,66,19,0,0,10,2,0,0
JacksonDatabind/commit/89,src_main_java_com_fasterxml_jackson_databind_deser_BeanDeserializerFactory,422,27,435,13,0,0,28,1,0,0,435,13,0,0,28,1,0,0,435,13,0,0,28,1,0,0,435,13,0,0,28,1,0,0,435,13,0,0,28,1,0,0,435,13,0,0,28,1,0,0
JacksonDatabind/commit/90,src_main_java_com_fasterxml_jackson_databind_deser_ValueInstantiator,86,36,88,2,0,0,38,2,0,0,88,2,0,0,38,2,0,0,88,2,0,0,38,2,0,0,88,2,0,0,38,2,0,0,88,2,0,0,38,2,0,0,88,2,0,0,38,2,0,0
JacksonDatabind/commit/90,src_main_java_com_fasterxml_jackson_databind_deser_std_StdValueInstantiator,222,62,222,0,0,0,63,1,0,0,222,0,0,0,63,1,0,0,222,0,0,0,63,1,0,0,222,0,0,0,63,1,0,0,222,0,0,0,63,1,0,0,222,0,0,0,63,1,0,0
JacksonDatabind/commit/91,src_main_java_com_fasterxml_jackson_databind_deser_DeserializerCache,225,22,233,8,0,0,24,2,0,0,232,7,0,1,24,2,0,0,232,7,0,1,24,2,0,0,233,8,0,0,24,2,0,0,230,5,3,3,24,2,0,0,233,8,0,0,24,2,0,0
JacksonDatabind/commit/92,src_main_java_com_fasterxml_jackson_databind_deser_BeanDeserializerFactory,402,27,415,13,0,0,28,1,0,0,415,13,0,0,28,1,0,0,415,13,0,0,28,1,0,0,415,13,0,0,28,1,0,0,415,13,0,0,28,1,0,0,415,13,0,0,28,1,0,0
JacksonDatabind/commit/93,src_main_java_com_fasterxml_jackson_databind_jsontype_impl_SubTypeValidator,3,6,42,39,0,0,8,2,0,0,42,39,0,0,8,2,0,0,42,39,0,0,8,2,0,0,42,39,0,0,8,2,0,0,42,39,0,0,8,2,0,0,42,39,0,0,8,2,0,0
JacksonDatabind/commit/94,src_main_java_com_fasterxml_jackson_databind_jsontype_impl_SubTypeValidator,3,6,43,40,0,0,8,2,0,0,43,40,0,0,8,2,0,0,43,40,0,0,8,2,0,0,43,40,0,0,8,2,0,0,42,39,1,1,8,2,0,0,43,40,0,0,8,2,0,0
JacksonDatabind/commit/95,src_main_java_com_fasterxml_jackson_databind_type_TypeParser,58,18,73,15,0,0,20,2,0,0,73,15,0,0,20,2,0,0,73,15,0,0,20,2,0,0,73,15,0,0,20,2,0,0,73,15,0,0,20,2,0,0,73,15,0,0,20,2,0,0
JacksonDatabind/commit/95,src_main_java_com_fasterxml_jackson_databind_type_TypeFactory,525,91,575,50,2,2,94,3,0,0,577,52,0,0,94,3,0,0,577,52,0,0,94,3,0,0,577,52,0,0,94,3,0,0,577,52,0,0,94,3,0,0,577,52,0,0,94,3,0,0
JacksonDatabind/commit/96,src_main_java_com_fasterxml_jackson_databind_deser_BasicDeserializerFactory,1108,69,1152,44,0,0,71,2,0,0,1152,44,0,0,71,2,0,0,1152,44,0,0,71,2,0,0,1152,44,0,0,71,2,0,0,1152,44,0,0,71,2,0,0,1152,44,0,0,71,2,0,0
JacksonDatabind/commit/97,src_main_java_com_fasterxml_jackson_databind_node_POJONode,61,16,69,8,0,1,18,2,0,0,70,9,0,0,18,2,0,0,68,7,0,2,18,2,0,0,70,9,0,0,18,2,0,0,70,9,0,0,18,2,0,0,70,9,0,0,18,2,0,0
JacksonDatabind/commit/98,src_main_java_com_fasterxml_jackson_databind_deser_impl_ExternalTypeHandler,212,36,250,38,0,0,38,2,0,0,250,38,0,0,38,2,0,0,250,38,0,0,38,2,0,0,250,38,0,0,38,2,0,0,245,33,5,5,38,2,0,0,250,38,0,0,38,2,0,0
JacksonDatabind/commit/99,src_main_java_com_fasterxml_jackson_databind_type_ReferenceType,88,26,94,6,0,0,28,2,0,0,94,6,0,0,28,2,0,0,94,6,0,0,28,2,0,0,94,6,0,0,28,2,0,0,94,6,0,0,28,2,0,0,94,6,0,0,28,2,0,0
JacksonXml/commit/1,src_main_java_com_fasterxml_jackson_dataformat_xml_deser_FromXmlParser,313,68,408,95,0,0,70,2,0,0,407,94,0,1,70,2,0,0,407,94,0,1,70,2,0,0,406,93,1,2,70,2,0,0,407,94,1,1,70,2,0,0,406,93,1,2,70,2,0,0
JacksonXml/commit/2,src_main_java_com_fasterxml_jackson_dataformat_xml_deser_XmlTokenStream,207,44,239,32,0,0,46,2,0,0,238,31,0,1,46,2,0,0,239,32,0,0,46,2,0,0,236,29,2,3,46,2,0,0,233,26,6,6,46,2,0,0,234,27,4,5,46,2,0,0
JacksonXml/commit/3,src_main_java_com_fasterxml_jackson_dataformat_xml_deser_FromXmlParser,341,68,415,74,0,0,70,2,0,0,415,74,0,0,70,2,0,0,415,74,0,0,70,2,0,0,414,73,1,1,70,2,0,0,414,73,0,1,70,2,0,0,415,74,0,0,70,2,0,0
JacksonXml/commit/4,src_main_java_com_fasterxml_jackson_dataformat_xml_ser_XmlSerializerProvider,152,13,157,5,0,0,15,2,0,0,157,5,0,0,15,2,0,0,157,5,0,0,15,2,0,0,157,5,0,0,15,2,0,0,157,5,0,0,15,2,0,0,157,5,0,0,15,2,0,0
JacksonXml/commit/5,src_main_java_com_fasterxml_jackson_dataformat_xml_ser_XmlSerializerProvider,125,15,128,3,0,0,17,2,0,0,128,3,0,0,17,2,0,0,128,3,0,0,17,2,0,0,128,3,0,0,17,2,0,0,128,3,0,0,17,2,0,0,128,3,0,0,17,2,0,0
JacksonXml/commit/6,src_main_java_com_fasterxml_jackson_dataformat_xml_ser_ToXmlGenerator,648,84,648,0,0,0,85,1,0,0,648,0,0,0,85,1,0,0,648,0,0,0,85,1,0,0,648,0,0,0,85,1,0,0,648,0,0,0,85,1,0,0,648,0,0,0,85,1,0,0
Jsoup/commit/1,src_main_java_org_jsoup_nodes_Document,44,11,58,14,0,0,13,2,0,0,58,14,0,0,13,2,0,0,58,14,0,0,13,2,0,0,58,14,0,0,13,2,0,0,57,13,0,1,13,2,0,0,58,14,0,0,13,2,0,0
Jsoup/commit/10,src_main_java_org_jsoup_nodes_Node,165,52,185,20,0,0,54,2,0,0,185,20,0,0,54,2,0,0,185,20,0,0,54,2,0,0,185,20,0,0,54,2,0,0,185,20,0,0,54,2,0,0,185,20,0,0,54,2,0,0
Jsoup/commit/11,src_main_java_org_jsoup_select_Selector,184,31,253,69,0,0,34,3,0,0,253,69,0,0,34,3,0,0,253,69,0,0,34,3,0,0,253,69,0,0,34,3,0,0,253,69,0,0,34,3,0,0,253,69,0,0,34,3,0,0
Jsoup/commit/12,src_main_java_org_jsoup_select_Selector,263,34,278,15,0,0,36,2,0,0,278,15,0,0,36,2,0,0,277,14,0,1,36,2,0,0,278,15,0,0,36,2,0,0,278,15,0,0,35,1,1,1,278,15,0,0,36,2,0,0
Jsoup/commit/13,src_main_java_org_jsoup_nodes_Node,230,59,233,3,0,0,61,2,0,0,232,2,0,1,60,1,0,1,233,3,0,0,61,2,0,0,232,2,0,1,61,2,0,0,233,3,0,0,61,2,0,0,232,2,0,1,61,2,0,0
Jsoup/commit/14,src_main_java_org_jsoup_parser_Tokeniser,136,39,136,0,0,0,40,1,0,0,136,0,0,0,40,1,0,0,136,0,0,0,40,1,0,0,136,0,0,0,40,1,0,0,136,0,0,0,40,1,0,0,136,0,0,0,40,1,0,0
Jsoup/commit/14,src_main_java_org_jsoup_parser_TokeniserState,0,5,1445,1445,0,0,74,69,0,0,1445,1445,0,0,74,69,0,0,1445,1445,0,0,74,69,0,0,1445,1445,0,0,74,69,0,0,1445,1445,0,0,74,69,0,0,1445,1445,0,0,74,69,0,0
Jsoup/commit/15,src_main_java_org_jsoup_parser_TreeBuilderState,41,6,1406,1365,0,0,43,37,0,0,1403,1362,0,3,43,37,0,0,1406,1365,0,0,43,37,0,0,1406,1365,0,0,43,37,0,0,1406,1365,0,0,43,37,0,0,1406,1365,0,0,43,37,0,0
Jsoup/commit/16,src_main_java_org_jsoup_nodes_DocumentType,3,2,14,11,0,1,5,3,0,0,15,12,0,0,5,3,0,0,15,12,0,0,5,3,0,0,15,12,0,0,5,3,0,0,15,12,0,0,5,3,0,0,15,12,0,0,5,3,0,0
Jsoup/commit/17,src_main_java_org_jsoup_parser_TreeBuilderState,21,4,1406,1385,0,0,43,39,0,0,1406,1385,0,0,42,38,0,1,1406,1385,0,0,43,39,0,0,1406,1385,0,0,43,39,0,0,1406,1385,0,0,43,39,0,0,1406,1385,0,0,43,39,0,0
Jsoup/commit/18,src_main_java_org_jsoup_parser_CharacterReader,122,30,130,8,0,0,33,3,0,0,130,8,0,0,33,3,0,0,130,8,0,0,33,3,0,0,130,8,0,0,33,3,0,0,130,8,0,0,33,3,0,0,130,8,0,0,33,3,0,0
Jsoup/commit/19,src_main_java_org_jsoup_safety_Whitelist,152,37,163,11,0,0,39,2,0,0,163,11,0,0,39,2,0,0,163,11,0,0,39,2,0,0,163,11,0,0,39,2,0,0,163,11,0,0,39,2,0,0,163,11,0,0,39,2,0,0
Jsoup/commit/2,src_main_java_org_jsoup_parser_Parser,159,26,198,39,0,0,28,2,0,0,198,39,0,0,28,2,0,0,198,39,0,0,28,2,0,0,198,39,0,0,28,2,0,0,197,38,1,1,28,2,0,0,198,39,0,0,28,2,0,0
Jsoup/commit/20,src_main_java_org_jsoup_helper_DataUtil,37,9,62,25,0,0,11,2,0,0,62,25,0,0,11,2,0,0,62,25,0,0,11,2,0,0,62,25,0,0,11,2,0,0,62,25,0,0,11,2,0,0,62,25,0,0,11,2,0,0
Jsoup/commit/23,src_main_java_org_jsoup_parser_Tokeniser,80,36,136,56,0,0,38,2,0,0,136,56,0,0,38,2,0,0,136,56,0,0,38,2,0,0,136,56,0,0,38,2,0,0,136,56,0,0,38,2,0,0,136,56,0,0,38,2,0,0
Jsoup/commit/23,src_main_java_org_jsoup_parser_CharacterReader,131,32,131,0,0,0,33,1,0,0,131,0,0,0,33,1,0,0,131,0,0,0,33,1,0,0,131,0,0,0,33,1,0,0,131,0,0,0,33,1,0,0,131,0,0,0,33,1,0,0
Jsoup/commit/24,src_main_java_org_jsoup_parser_TokeniserState,3,6,1445,1442,0,0,77,71,0,0,1445,1442,0,0,77,71,0,0,1445,1442,0,0,77,71,0,0,1445,1442,0,0,77,71,0,0,1445,1442,0,0,77,71,0,0,1445,1442,0,0,77,71,0,0
Jsoup/commit/25,src_main_java_org_jsoup_parser_Tag,80,31,109,29,0,0,33,2,0,0,109,29,0,0,33,2,0,0,109,29,0,0,33,2,0,0,109,29,0,0,33,2,0,0,109,29,0,0,33,2,0,0,109,29,0,0,33,2,0,0
Jsoup/commit/26,src_main_java_org_jsoup_safety_Cleaner,49,9,54,5,0,0,11,2,0,0,54,5,0,0,11,2,0,0,54,5,0,0,11,2,0,0,54,5,0,0,11,2,0,0,54,5,0,0,11,2,0,0,54,5,0,0,11,2,0,0
Jsoup/commit/27,src_main_java_org_jsoup_helper_DataUtil,56,9,66,10,0,0,11,2,0,0,66,10,0,0,11,2,0,0,66,10,0,0,11,2,0,0,65,9,0,1,11,2,0,0,65,9,1,1,11,2,0,0,65,9,0,1,11,2,0,0
Jsoup/commit/28,src_main_java_org_jsoup_parser_Tokeniser,82,36,129,47,0,1,38,2,0,0,129,47,1,1,38,2,0,0,129,47,1,1,38,2,0,0,129,47,0,1,38,2,0,0,129,47,0,1,38,2,0,0,129,47,0,1,38,2,0,0
Jsoup/commit/28,src_main_java_org_jsoup_parser_Parser,39,17,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0,39,0,0,0,18,1,0,0
Jsoup/commit/28,src_main_java_org_jsoup_nodes_Entities,54,20,66,12,0,0,22,2,0,0,64,10,1,2,22,2,0,0,64,10,0,2,21,1,0,1,65,11,0,1,22,2,0,0,65,11,1,1,22,2,0,0,64,10,0,2,21,1,0,1
Jsoup/commit/29,src_main_java_org_jsoup_nodes_Document,139,39,142,3,0,0,41,2,0,0,142,3,0,0,41,2,0,0,142,3,0,0,41,2,0,0,142,3,0,0,41,2,0,0,142,3,0,0,41,2,0,0,142,3,0,0,41,2,0,0
Jsoup/commit/3,src_main_java_org_jsoup_parser_Parser,146,24,199,53,0,0,28,4,0,0,199,53,0,0,28,4,0,0,199,53,0,0,28,4,0,0,199,53,0,0,28,4,0,0,199,53,0,0,28,4,0,0,199,53,0,0,28,4,0,0
Jsoup/commit/3,src_main_java_org_jsoup_nodes_Element,281,65,317,36,0,0,69,4,0,0,317,36,0,0,69,4,0,0,317,36,0,0,69,4,0,0,317,36,0,0,69,4,0,0,317,36,0,0,69,4,0,0,317,36,0,0,69,4,0,0
Jsoup/commit/3,src_main_java_org_jsoup_parser_Tag,104,32,213,109,0,5,35,3,0,0,217,113,1,1,34,2,1,1,217,113,1,1,34,2,1,1,217,113,1,1,35,3,0,0,217,113,1,1,34,2,1,1,217,113,1,1,34,2,1,1
Jsoup/commit/31,src_main_java_org_jsoup_parser_XmlTreeBuilder,68,7,72,4,0,0,9,2,0,0,72,4,0,0,9,2,0,0,72,4,0,0,9,2,0,0,71,3,0,1,9,2,0,0,72,4,0,0,9,2,0,0,71,3,0,1,9,2,0,0
Jsoup/commit/31,src_main_java_org_jsoup_parser_Token,112,63,112,0,0,0,65,2,0,0,112,0,0,0,65,2,0,0,112,0,0,0,65,2,0,0,112,0,0,0,65,2,0,0,112,0,0,0,65,2,0,0,112,0,0,0,65,2,0,0
Jsoup/commit/31,src_main_java_org_jsoup_parser_TokeniserState,0,5,1468,1468,0,0,77,72,0,0,1468,1468,0,0,77,72,0,0,1468,1468,0,0,77,72,0,0,1468,1468,0,0,77,72,0,0,1468,1468,0,0,77,72,0,0,1468,1468,0,0,77,72,0,0
Jsoup/commit/33,src_main_java_org_jsoup_parser_HtmlTreeBuilder,455,85,465,10,0,0,87,2,0,0,465,10,0,0,87,2,0,0,465,10,0,0,87,2,0,0,465,10,0,0,87,2,0,0,464,9,1,1,87,2,0,0,465,10,0,0,87,2,0,0
Jsoup/commit/34,src_main_java_org_jsoup_parser_CharacterReader,165,34,181,16,0,0,36,2,0,0,181,16,0,0,36,2,0,0,181,16,0,0,36,2,0,0,181,16,0,0,36,2,0,0,181,16,0,0,36,2,0,0,181,16,0,0,36,2,0,0
Jsoup/commit/35,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,41,6,1406,1365,0,0,43,37,0,0,1403,1362,0,3,43,37,0,0,1406,1365,0,0,43,37,0,0,1406,1365,0,0,43,37,0,0,1406,1365,0,0,43,37,0,0,1406,1365,0,0,43,37,0,0
Jsoup/commit/36,src_main_java_org_jsoup_helper_DataUtil,41,8,86,45,0,0,12,4,0,0,85,44,1,1,12,4,0,0,85,44,1,1,12,4,0,0,84,43,2,2,12,4,0,0,83,42,2,3,12,4,0,0,84,43,2,2,12,4,0,0
Jsoup/commit/37,src_main_java_org_jsoup_nodes_Element,397,92,401,4,0,0,94,2,0,0,401,4,0,0,94,2,0,0,401,4,0,0,94,2,0,0,401,4,0,0,94,2,0,0,401,4,0,0,94,2,0,0,401,4,0,0,94,2,0,0
Jsoup/commit/38,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,41,24,1407,1366,0,0,61,37,0,0,1404,1363,0,3,61,37,0,0,1407,1366,0,0,61,37,0,0,1407,1366,0,0,61,37,0,0,1407,1366,0,0,61,37,0,0,1407,1366,0,0,61,37,0,0
Jsoup/commit/39,src_main_java_org_jsoup_helper_DataUtil,61,10,107,46,0,0,12,2,0,0,107,46,0,0,12,2,0,0,107,46,0,0,12,2,0,0,107,46,0,0,12,2,0,0,107,46,0,0,12,2,0,0,107,46,0,0,12,2,0,0
Jsoup/commit/4,src_main_java_org_jsoup_nodes_Entities,14,9,55,41,0,0,11,2,0,0,55,41,0,0,11,2,0,0,55,41,0,0,11,2,0,0,55,41,0,0,11,2,0,0,55,41,0,0,11,2,0,0,55,41,0,0,11,2,0,0
Jsoup/commit/40,src_main_java_org_jsoup_nodes_DocumentType,12,3,17,5,0,0,5,2,0,0,17,5,0,0,5,2,0,0,17,5,0,0,5,2,0,0,17,5,0,0,5,2,0,0,17,5,0,0,5,2,0,0,17,5,0,0,5,2,0,0
Jsoup/commit/41,src_main_java_org_jsoup_nodes_Element,414,92,423,9,0,0,94,2,0,0,423,9,0,0,94,2,0,0,423,9,0,0,94,2,0,0,423,9,0,0,94,2,0,0,423,9,0,0,94,2,0,0,423,9,0,0,94,2,0,0
Jsoup/commit/42,src_main_java_org_jsoup_nodes_FormElement,15,6,47,32,0,0,8,2,0,0,47,32,0,0,8,2,0,0,47,32,0,0,8,2,0,0,47,32,0,0,8,2,0,0,47,32,0,0,8,2,0,0,47,32,0,0,8,2,0,0
Jsoup/commit/43,src_main_java_org_jsoup_nodes_Element,416,93,425,9,0,0,95,2,0,0,425,9,0,0,95,2,0,0,425,9,0,0,95,2,0,0,425,9,0,0,95,2,0,0,425,9,0,0,95,2,0,0,425,9,0,0,95,2,0,0
Jsoup/commit/44,src_main_java_org_jsoup_parser_TreeBuilder,26,15,34,8,0,0,19,4,0,0,34,8,0,0,19,4,0,0,34,8,0,0,19,4,0,0,34,8,0,0,19,4,0,0,34,8,0,0,19,4,0,0,34,8,0,0,19,4,0,0
Jsoup/commit/45,src_main_java_org_jsoup_parser_HtmlTreeBuilder,393,97,451,58,0,0,99,2,0,0,451,58,0,0,99,2,0,0,451,58,0,0,99,2,0,0,451,58,0,0,99,2,0,0,451,58,0,0,99,2,0,0,451,58,0,0,99,2,0,0
Jsoup/commit/46,src_main_java_org_jsoup_nodes_Entities,62,22,129,67,5,5,24,2,0,0,134,72,0,0,24,2,0,0,134,72,0,0,24,2,0,0,134,72,0,0,24,2,0,0,134,72,0,0,24,2,0,0,134,72,0,0,24,2,0,0
Jsoup/commit/47,src_main_java_org_jsoup_nodes_Entities,62,22,131,69,3,3,24,2,0,0,134,72,0,0,24,2,0,0,134,72,0,0,24,2,0,0,134,72,0,0,24,2,0,0,134,72,0,0,24,2,0,0,134,72,0,0,24,2,0,0
Jsoup/commit/48,src_main_java_org_jsoup_helper_HttpConnection,545,141,566,21,0,0,146,5,0,0,566,21,0,0,146,5,0,0,564,19,0,2,146,5,0,0,565,20,0,1,146,5,0,0,563,18,3,3,146,5,0,0,565,20,0,1,146,5,0,0
Jsoup/commit/49,src_main_java_org_jsoup_nodes_Node,265,68,274,9,0,0,70,2,0,0,274,9,0,0,70,2,0,0,274,9,0,0,70,2,0,0,274,9,0,0,70,2,0,0,272,7,0,2,70,2,0,0,274,9,0,0,70,2,0,0
Jsoup/commit/5,src_main_java_org_jsoup_parser_Parser,184,28,210,26,0,0,30,2,0,0,210,26,0,0,30,2,0,0,210,26,0,0,30,2,0,0,209,25,0,1,30,2,0,0,210,26,0,0,30,2,0,0,209,25,0,1,30,2,0,0
Jsoup/commit/50,src_main_java_org_jsoup_helper_DataUtil,79,17,118,39,2,0,19,2,0,0,118,39,0,0,19,2,0,0,118,39,0,0,19,2,0,0,118,39,3,0,19,2,0,0,117,38,0,1,19,2,0,0,118,39,3,0,19,2,0,0
Jsoup/commit/51,src_main_java_org_jsoup_parser_CharacterReader,248,42,253,5,0,0,44,2,0,0,253,5,0,0,44,2,0,0,253,5,0,0,44,2,0,0,253,5,0,0,44,2,0,0,253,5,0,0,44,2,0,0,253,5,0,0,44,2,0,0
Jsoup/commit/52,src_main_java_org_jsoup_parser_XmlTreeBuilder,68,8,78,10,0,0,10,2,0,0,78,10,1,0,10,2,0,0,78,10,0,0,10,2,0,0,78,10,1,0,10,2,0,0,77,9,2,1,10,2,0,0,78,10,1,0,10,2,0,0
Jsoup/commit/52,src_main_java_org_jsoup_nodes_XmlDeclaration,12,7,15,3,0,0,10,3,0,0,14,2,1,1,10,3,0,0,14,2,0,1,9,2,0,1,14,2,1,1,10,3,0,0,13,1,2,2,10,3,0,0,14,2,0,1,10,3,0,0
Jsoup/commit/52,src_main_java_org_jsoup_helper_DataUtil,100,19,140,40,0,0,21,2,0,0,139,39,1,1,21,2,0,0,133,33,7,7,21,2,0,0,136,36,3,4,21,2,0,0,136,36,4,4,21,2,0,0,136,36,3,4,21,2,0,0
Jsoup/commit/53,src_main_java_org_jsoup_parser_TokenQueue,148,34,171,23,0,0,36,2,0,0,171,23,0,0,36,2,0,0,171,23,0,0,36,2,0,0,171,23,0,0,36,2,0,0,170,22,1,1,36,2,0,0,171,23,0,0,36,2,0,0
Jsoup/commit/54,src_main_java_org_jsoup_helper_W3CDom,83,13,88,5,0,0,16,3,0,0,88,5,0,0,16,3,0,0,88,5,0,0,16,3,0,0,88,5,0,0,16,3,0,0,88,5,0,0,16,3,0,0,88,5,0,0,16,3,0,0
Jsoup/commit/55,src_main_java_org_jsoup_parser_TokeniserState,90,14,1384,1294,0,0,83,69,0,0,1384,1294,0,0,83,69,0,0,1384,1294,0,0,83,69,0,0,1384,1294,0,0,83,69,0,0,1383,1293,1,1,83,69,0,0,1384,1294,0,0,83,69,0,0
Jsoup/commit/56,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,23,24,1415,1392,0,0,62,38,0,0,1415,1392,0,0,62,38,0,0,1415,1392,0,0,62,38,0,0,1415,1392,0,0,62,38,0,0,1415,1392,0,0,62,38,0,0,1415,1392,0,0,62,38,0,0
Jsoup/commit/56,src_main_java_org_jsoup_nodes_DocumentType,3,7,23,20,0,0,11,4,0,0,23,20,0,0,10,3,0,1,23,20,0,0,11,4,0,0,23,20,0,0,11,4,0,0,23,20,0,0,11,4,0,0,23,20,0,0,11,4,0,0
Jsoup/commit/56,src_main_java_org_jsoup_parser_XmlTreeBuilder,82,10,85,3,0,0,12,2,0,0,85,3,0,0,12,2,0,0,85,3,0,0,12,2,0,0,85,3,0,0,12,2,0,0,85,3,0,0,12,2,0,0,85,3,0,0,12,2,0,0
Jsoup/commit/56,src_main_java_org_jsoup_parser_Token,168,79,174,6,0,0,82,3,0,0,174,6,0,0,82,3,0,0,174,6,0,0,82,3,0,0,174,6,0,0,82,3,0,0,174,6,0,0,82,3,0,0,174,6,0,0,82,3,0,0
Jsoup/commit/56,src_main_java_org_jsoup_parser_TokeniserState,90,14,1385,1295,0,0,83,69,0,0,1385,1295,0,0,83,69,0,0,1385,1295,0,0,83,69,0,0,1385,1295,0,0,83,69,0,0,1385,1295,0,0,83,69,0,0,1385,1295,0,0,83,69,0,0
Jsoup/commit/57,src_main_java_org_jsoup_nodes_Attributes,139,35,147,8,0,1,37,2,0,0,148,9,0,0,37,2,0,0,148,9,0,0,37,2,0,0,148,9,0,0,37,2,0,0,148,9,0,0,37,2,0,0,148,9,0,0,37,2,0,0
